-5.429492570966239501e-06 1.253532122988209873e+08 2.080574774451237917e+08 2.654216330929408073e+08 3.003685129054404497e+08 3.236777796584953666e+08 3.412926873552117944e+08 3.548814237404969335e+08 3.650332183863677382e+08 3.719753379452207685e+08 3.759172107934868336e+08 3.769913079183347821e+08 3.752270440950027108e+08 3.706720534794116616e+08 3.632048804310674667e+08 3.526480509631713629e+08 3.389208878737838864e+08 3.218708066269052029e+08 3.014253967225574255e+08 2.776957874991596341e+08 2.510063973213708699e+08
-1.603677418864387410e-06 1.198467608183625638e+08 2.026724270365181863e+08 2.540556448929201961e+08 2.868801486625348926e+08 3.104433642138410807e+08 3.282729528901101351e+08 3.416886259473631382e+08 3.512914401761544943e+08 3.575114028926852942e+08 3.606687936809806824e+08 3.609628172108601332e+08 3.584657584836866856e+08 3.531413837157357931e+08 3.448939159537893534e+08 3.336131274056848288e+08 3.192768550883174539e+08 3.019710705801163912e+08 2.819204357785357237e+08 2.594572038887808323e+08 2.350150505270721614e+08
-2.608473858831858699e-06 1.190639884973792583e+08 1.999188183587481380e+08 2.502364832423889041e+08 2.822735632388721108e+08 3.052489881105857491e+08 3.225617410044260621e+08 3.355522066712931991e+08 3.448301204334182739e+08 3.508140587294647098e+08 3.538103471940959692e+08 3.540018379459964037e+08 3.514436253330755234e+08 3.460895019353080988e+08 3.378347701750471592e+08 3.265707860750428438e+08 3.122692729471847415e+08 2.949933212807227373e+08 2.749503367843801975e+08 2.524682916929667890e+08 2.279636075010458529e+08
-2.323684782632076680e-06 1.184614936596863866e+08 1.963859112383356094e+08 2.464717738906515837e+08 2.783720147255896926e+08 3.007936096656328440e+08 3.174492896478526592e+08 3.297525753578699827e+08 3.384261912993099689e+08 3.439815687430620193e+08 3.467179996530733705e+08 3.467574952454366088e+08 3.440984540583295822e+08 3.386582541703567505e+08 3.303347163377299309e+08 3.190485802078384757e+08 3.047920045561721921e+08 2.876630915891935229e+08 2.678898405431900322e+08 2.458363092352793515e+08 2.220031484376239181e+08
-1.656358532980985132e-06 1.188231028598521799e+08 1.990382843197832406e+08 2.487693048500266969e+08 2.797127172181074619e+08 3.013816461151056290e+08 3.174087604185273051e+08 3.291746558834978342e+08 3.373648338895455003e+08 3.424513160579239130e+08 3.447472305924673080e+08 3.444070368506318927e+08 3.414562671649758220e+08 3.358232441125624180e+08 3.273843264545463920e+08 3.160080698543892503e+08 3.016234024958208203e+08 2.842644347696974874e+08 2.641025232123820484e+08 2.414707180151729286e+08 2.168673381156826019e+08
