1.000000000000000000e+00
1.001000000000000334e+00
1.001999999999999558e+00
1.002999999999999670e+00
1.003999999999999559e+00
1.004999999999999449e+00
1.005999999999999339e+00
1.006999999999999673e+00
1.007999999999998675e+00
1.008999999999999009e+00
1.009999999999998455e+00
1.010999999999999011e+00
1.011999999999999122e+00
1.012999999999998568e+00
1.013999999999998680e+00
1.014999999999998570e+00
1.015999999999998460e+00
1.016999999999997684e+00
1.017999999999998018e+00
1.018999999999997463e+00
1.019999999999998019e+00
